muscle_group,exercise_id,name,link
Forearms,cable-behind-the-back-wrist-curl,"Cable Behind the Back Wrist Curl Forearms / Strength Machine Steps : 1.) Start by setting up either a straight or EZ bar on a low pulley cable machine and grab the bar behind your back using an underhand shoulder width grip. 2.) Keep your elbows tucked in at your sides and slowly raise the bar up, squeezing your forearms and hold for a count. 3.) Return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1097/cable-behind-the-back-wrist-curl
Forearms,barbell-kneeling-wrist-curl-palms-up,"Barbell Kneeling Wrist Curl (Palms Up) Forearms / Barbell Steps : 1.) Start by picking up a barbell while kneeling over a bench. 2.) With your palms facing upwards, flex each forearm by lifting and lowering the barbell with only your wrist. 3.) Exhale while raising your wrist. 4.) Inhale while lowering your wrist. 5.) Repeat for the desired amount of reps and sets.",https://www.jefit.com/exercises/125/barbell-kneeling-wrist-curl-palms-up
Forearms,dumbbell-supinated-one-arm-wrist-curl,"Dumbbell Supinated One-Arm Wrist Curl Forearms / Dumbbell Steps : 1.) To begin this exercise; take one dumbbell and sit down on the edge of a flat bench and keep your feet on the floor. 2.) Take the dumbbell and bring it up so that your forearm and arm are rested on your knee; and the palm of your hand is facing up. 3.) Curl the dumbbells up, through your wrists until you feel a stretch in the muscle. 4.) Hold this position for a count and then lower the dumbbell back to the starting position. 5.) Repeat for as many reps and sets as desired. Notes : 1.) Keep your forearms and legs still during the exercise. 2.) You want to make sure that you are isolating and targeting the forearm muscle",https://www.jefit.com/exercises/382/dumbbell-supinated-one-arm-wrist-curl
Forearms,dumbbell-one-arm-wrist-curl-pronated,"Dumbbell One-Arm Wrist Curl (Pronated) Forearms / Dumbbell Steps : 1.) To begin this exercise; take one dumbbell and sit down on the edge of a flat bench and keep your feet on the floor. 2.) Take the dumbbell, bring it up so that your forearm is up, rested on your knee and the palm of the hand is facing down. 3.) Curl the dumbbells up, through your wrist so that you feel a stretch in your forearm, and then lower them back down in a repeated motion. 4.) Keep your arm and knee still during the exercise. 5.) Repeat this exercise for as many repetitions as needed. 6.) Switch arms and repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/381/dumbbell-one-arm-wrist-curl-pronated
Forearms,cable-wrist-curl-reverse-grip,"Cable Wrist Curl (Reverse Grip) Forearms / Strength Machine Steps : 1.) Start by setting up either a straight or EZ bar on a low pulley cable machine, sit on a bench positioned in front of the machine and grab the bar using a reverse shoulder width grip. 2.) Keep your elbows tucked in at your sides and slowly raise the bar up so that you feel a stretch in your arms, squeezing your forearms and hold for a count. 3.) Return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1089/cable-wrist-curl-reverse-grip
Forearms,barbell-preacher-curl-overhand,Barbell Preacher Curl (Overhand) Forearms / Barbell Steps : 1.) Sit on preacher bench placing back of arms on pad. 2.) Grasp curl bar with a shoulder-width overhand grip. 3.) Raise bar until forearms are vertical. 4.) Lower barbell until arm is fully extended. 5.) Repeat for the desired amount of reps.,https://www.jefit.com/exercises/110/barbell-preacher-curl-overhand
Glutes,barbell-hip-thrust,"Barbell Hip Thrust Glutes / Barbell Steps : 1.) To begin this exercise; start off with your body seated on the ground with your back rested upon a bench. 2.) Keep a weighted barbell above your hips as this will be your starting position. 3.) Lean your back against the bench and rest your shoulders on the top of it. 4.) Then push your hips up vertically and keep the bar rested in your pelvis region, your back and heels should support the weight of the bar. 5.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/386/barbell-hip-thrust
Glutes,cable-leg-kickback,"Cable Leg Kickback Glutes / Strength Machine Steps : 1.) Start by setting up an ankle strap or cable onto a low pulley cable machine and attaching it to one of your ankles. 2.) Stand in front of the machine and place your arms against it for support. 3.) Slowly move the weighted leg backward, extending it as far as you can, feeling a stretch in your calf and hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1313/cable-leg-kickback
Glutes,barbell-glute-bridge,"Barbell Glute Bridge Glutes / Barbell Steps : 1.) To start this exercise; begin with your back flat on the floor and a weighted barbell above your legs. 2.) Roll the bar so that it is resting above the top of your thighs at the increase in the hip. 3.) With the bar upon your hips, extend upward with your back and heels supporting the weight of the bar. 4.) Push the bar up as high a possible then return back to the starting position. 5.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/385/barbell-glute-bridge
Glutes,machine-single-leg-press,Machine Single-Leg Press Glutes / Strength Machine Steps : 1.) Start by setting up a leg press machine with the amount of weight that you would like to perform and sit down on the machine placing one leg up against the foot rest. 2.) Extend your foot to release the weight off of the racks and slowly lower the weight down until your leg is at a 45-degree angle and squeeze your glutes. 3.) Hold for a count then return back to the starting position. 4.) Repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/1102/machine-single-leg-press
Glutes,bridge,Bridge Glutes / Body Weight The bridge exercise is a great exercise to help build and maintain core strength Steps : 1.) Start by lying on your back with your knees bent and your feet flat on the floor. 2.) Lift up your hips off the floor as you draw your abs in and keep your glutes tight. 3.) Hold the position for a count then return back to the start. 4.) Repeat for as many sets as desired.,https://www.jefit.com/exercises/194/bridge
Glutes,glute-kickback-,Glute Kickback Glutes / Body Weight Steps : 1.) To begin this exercise; start off with your knees on the floor in a kneeling push-up position. 2.) Raise your right leg until your hamstrings are parallel with your back maintaining the 90-degree level squeezing your glutes throughout the movement. 3.) Hold this position for a few seconds and return back to the starting position followed by alternating the exercises with the other leg. 4.) Repeat this exercise for as many repetitions as needed.,https://www.jefit.com/exercises/387/glute-kickback-
Glutes,cable-hip-abduction,"Cable Hip Abduction Glutes / Strength Machine The hip adduction exercise helps strengthen the hip flexor and thigh muscles. Steps : 1.) Start by standing alongside a cable pulley stack and attach a cuff to the pulley near your ankle. 2.) Step away from the stack holding onto the stack for support. 3.) While standing firm on the foot not attached to the cable, slowly abduct (pull away) your cuffed ankle in front of your stabilizing leg and back. 4.) Repeat and switch ankles.",https://www.jefit.com/exercises/206/cable-hip-abduction
Glutes,glute-kickback,"Glute Kickback Glutes / Body Weight Steps : 1.) Start by setting up a standing glute kickback machine by adjusting the leg padding on the machine then place the padding underneath one of your knees. 2.) Grab onto the bars and stand with a bend in your knees, then slowly push your leg behind you, extending back as far as you can, squeezing your glutes and hold for a count. 3.) Return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1101/glute-kickback
Glutes,smith-machine-split-squat,Smith Machine Split Squat Glutes / Strength Machine Steps : 1.) Begin in a lunge position underneath a smith machine bar with one foot in front and one foot in the back. 2.) Release the bar off of the guides and slowly lower it until your thighs are parallel to the floor. 3.) Hold this position for a count and then return back up to the starting position. 4.) Repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/784/smith-machine-split-squat
Glutes,cable-pull-through,"Cable Pull Through Glutes / Strength Machine Steps : 1.) To begin this exercise; start off standing only a few feet from the cable machine holding the rope in between your legs just underneath your glutes. 2.) Then take the rope, keeping your knees slightly bent, pull the rope through with only the use of your hips. 3.) Refrain from using your shoulders or arms to pull. 4.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/393/cable-pull-through
Glutes,single-leg-glute-bridge,"Single-Leg Glute Bridge Glutes / Body Weight Steps : 1.) Begin by laying on the floor with your feet flat on the ground and knees bent. 2.) Slowly raise one leg off of the ground, pulling the knee towards your chest then extend your hip upward raising your glutes and lower body up off of the ground, still keeping your foot elevated. 3.) Extend your body up as far as possible until you feel a stretch in your glutes and hold for a few seconds. 4.) Return back to the starting position and repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/865/single-leg-glute-bridge
Glutes,flutter-kick,"Flutter Kick Glutes / Body Weight The flutter kick exercise works and strengthens the hamstrings and the muscles on the back of the thigh. Steps : 1.) Start off in a prone position on the floor, resting your forehead on your hands that are out in front of you. 2.) While keeping both legs straight, raise one leg off the floor a few inches, lower and repeat on the opposite side. 3.) As you feel more comfortable with the movement, you can pick up the speed slightly, so you're not resting between reps. It should look similar to how your feet move up and down while swimming. 4.) Repeat for as many reps and sets as desired. Tips : 1.) Keep your back straight throughout this exercise and hips in contact with the floor.",https://www.jefit.com/exercises/198/flutter-kick
Glutes,bench-hip-thrust,"Bench Hip Thrust Glutes / Bench Steps : 1.) Begin by laying with your back on a flat bench with your feet hanging off one end and grabbing the bench above your head. 2.) Keep your feet and knees together and then slowly bring them up towards the ceiling keeping them pointed straight up. 3.) While your legs are pointed straight up, thrusts your hips up off of the bench then slowly low back down to the bench. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/980/bench-hip-thrust
Glutes,glute-stretch,"Glute Stretch Glutes / Body Weight Steps : 1.) To begin this exercise; start off flat on your back with knees bent and feet flat on the floor. 2.) Take your ankle and place in on your opposite knee. 3.) With the bottom leg, grab the knee and pull both legs as close to your chest as possible and hold for up to 15 to 30 seconds. 4.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/384/glute-stretch
Glutes,reverse-hyper-flat-bench,"Reverse Hyper (Flat Bench) Glutes / Bench Steps : 1.) Begin by laying face down in a prone position on a bench with your toes touching the floor and legs extended out straight behind you. 2.) Once in position, pull your legs up towards the ceiling until you feel tension in your glutes. 3.) Hold for a two count before bringing your legs back down to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/733/reverse-hyper-flat-bench
Glutes,barbell-lateral-lunge,"Barbell Lateral Lunge Glutes / Barbell Steps : 1.) Start by standing up straight with your feet about shoulder width apart, holding a barbell across your upper back with hands wider than your shoulders. 2.) Then take a short lateral step in one direction, sitting back while bending at one knee until you feel a stretch in your thighs. 3.) Hold onto this position for a count then return back up to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/749/barbell-lateral-lunge
Glutes,iron-cross-stretch,"Iron Cross Stretch Glutes / Body Weight Steps : 1.) Begin by laying flat on your back in a cross position so that you are forming the ""T"" shape, arms out to the sides and legs together. 2.) Slowly kick one leg towards the opposite hand through a rotation in your lower back and hips. 3.) Hold onto this position for 15 to 30 seconds and then repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/748/iron-cross-stretch
Glutes,stability-ball-hamstring-curl-to-bridge,"Stability Ball Hamstring Curl to Bridge Glutes / Exercise Ball Steps : 1.) Start by laying flat on your back with both feet on an exercise ball, keeping your arms flat on the floor by your side. 2.) Bend your your knees and curl your heels toward your glutes, then kick up one leg diagonally. 3.) Hold this position for a few seconds then return back to the starting position. 4.) Repeat with the opposite leg for as many reps and sets as desired.",https://www.jefit.com/exercises/638/stability-ball-hamstring-curl-to-bridge
Shoulders,dumbbell-lateral-raise,"Dumbbell Lateral Raise Shoulders / Dumbbell A Dumbbell Lateral Raise is an effective exercise for targeting the lateral deltoid muscles, which are located on the sides of your shoulders. Here’s how you can perform the exercise correctly: Setup: Stand with feet shoulder-width apart. This provides a stable base. Keep a slight bend in your knees for balance. Hold a dumbbell in each hand: Your arms should hang down by your sides with your palms facing your body (neutral grip). The dumbbells should be close to your thighs. Engage your core: Tighten your abdominal muscles to maintain a stable torso throughout the movement. Execution: Begin the movement by raising your arms out to the sides until they are at shoulder height. Keep a slight bend in your elbows to reduce stress on your joints. Your palms should face the floor as you lift the weights. Control the movement: Lift the weights in a controlled manner, avoiding momentum or swinging. Focus on using your lateral deltoid muscles to lift the weights. Pause briefly at the top: Once your arms reach shoulder height, pause for a brief moment. Ensure your shoulders are level and your body remains still. Lower the dumbbells slowly: Lower the weights back to the starting position in a controlled manner. Maintain the slight bend in your elbows and avoid letting the dumbbells drop quickly.",https://www.jefit.com/exercises/32/dumbbell-lateral-raise
Shoulders,dumbbell-seated-shoulder-press,"Dumbbell Seated Shoulder Press Shoulders / Dumbbell The Dumbbell Seated Shoulder Press is an excellent exercise for building strength and size in your shoulder muscles, particularly the deltoids, as well as engaging the triceps and upper chest. Here’s a step-by-step guide on how to perform it correctly: Setting Up Choose the Right Weight: Select a pair of dumbbells that allows you to perform the exercise with good form for the desired number of repetitions. Adjust the Bench: Set a bench to an upright position with a backrest for support. Ensure it is stable and secure. Performing the Exercise Sit on the Bench: Sit on the bench with your back firmly against the backrest. Place your feet flat on the floor for stability. Position the Dumbbells: Lift the dumbbells to shoulder height with a pronated grip (palms facing forward). Your elbows should be bent at about a 90-degree angle, with the dumbbells just outside your shoulders. Engage Your Core: Tighten your core muscles to stabilize your body throughout the movement. Press the Dumbbells Upward: Exhale as you press the dumbbells upward until your arms are fully extended above your head. Keep the dumbbells under control and avoid locking your elbows at the top. Lower the Dumbbells: Inhale as you slowly lower the dumbbells back to the starting position at shoulder height. Maintain control to avoid letting the weights drop quickly.",https://www.jefit.com/exercises/48/dumbbell-seated-shoulder-press
Shoulders,machine-shoulder-press,"Machine Shoulder Press Shoulders / Strength Machine The Machine Shoulder Press is a popular exercise targeting the upper back and shoulder muscles, particularly the deltoids, and can also engage the triceps and upper chest. Here’s a step-by-step guide on how to perform it correctly: Position Yourself: Sit on the seat with your back firmly against the backrest. Grip the handles with a pronated grip (palms facing forward) and your elbows bent at a 90-degree angle. Engage Your Core: Keep your feet flat on the ground. Engage your core muscles to stabilize your body throughout the movement. Press the Handles Upward: Exhale as you press the handles upward. Extend your arms fully, but do not lock your elbows at the top of the movement. Lower the Handles: Inhale as you slowly lower the handles back to the starting position. Control the movement to avoid letting the weights drop quickly.",https://www.jefit.com/exercises/46/machine-shoulder-press
Shoulders,machine-reverse-fly,"Machine Reverse Fly Shoulders / Strength Machine Steps : 1.) Start by adjusting the handles on a fly machine so that they are fully to the rear in place for reverse flys and positioning the seat so that the handles are at shoulder level. 2.) Grab the handles so that your hands are facing inwards and then pull your arms out to your sides and as far back as possible, contracting your rear deltoids. 3.) Keep this motion until you feel a stretch in your shoulders then hold for a count. 4.) Return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/878/machine-reverse-fly
Shoulders,cable-lateral-raise,"Cable Lateral Raise Shoulders / Strength Machine The standing cable lateral raise is a great exercise for building strong shoulders and targeting the middle deltoids. Using a cable machine offers consistent resistance, making this exercise effective for muscle development. Here’s how to perform it correctly: Setup: Attach a single handle to the low pulley of a cable machine. Select an appropriate weight. Starting Position: Stand with your side facing the cable machine. Grab the handle with the hand of your arm furthest from the machine, so the cable runs across the front of your body. Bend your knees slightly to get into a bent-over position, keeping your back straight and hinging at your hips. Your torso should be almost parallel to the floor. Keep your free hand on your knee or a stable surface for support. Executing the Lateral Raise: Inhale and brace your core. With a slight bend in your elbow, raise your arm across your body and out to the side until it is level with the ground. Your palm should face downward or slightly backward at the top of the movement. Focus on lifting with your shoulder and not using your back or arms to swing the weight. Holding the Position: Hold the raised position for a brief count to maximize the contraction in your rear deltoids. Returning to Starting Position: Exhale and slowly lower your arm back to the starting position in a controlled manner, maintaining tension on the muscle throughout the movement. Switching Sides: Complete the desired number of repetitions for one side, then switch sides and repeat the exercise with the other arm.",https://www.jefit.com/exercises/19/cable-lateral-raise
Shoulders,barbell-military-press,"Barbell Military Press Shoulders / Barbell Steps : 1.) To begin this exercise; start off by taking a weighted barbell and have it pressed up against your chest with your palms facing outward. 2.) With the barbell in position, lift it above your head with locked arms and hold for a few seconds squeezing your back and shoulders tightly. 3.) Return back to the starting position. 4.) Repeat this exercise for as many repetitions as needed.",https://www.jefit.com/exercises/453/barbell-military-press
Shoulders,barbell-shoulder-press,"Barbell Shoulder Press Shoulders / Barbell The barbell shoulder press is an effective exercise for building shoulder strength and mass, targeting the deltoid muscles, triceps, and upper chest. Here's how to perform it correctly: Setup: Load the barbell with the desired weight. If using a squat rack or power rack, set the barbell at about chest height. Starting Position: Stand with your feet shoulder-width apart. Approach the barbell and grip it with your hands slightly wider than shoulder-width apart, using an overhand grip (palms facing forward). Unrack the barbell by pushing up with your legs and stepping back from the rack. Alternatively, if lifting from the floor, clean the barbell to shoulder height. Hold the barbell at shoulder height with your elbows slightly in front of the bar, not flared out to the sides. Pressing the Barbell: Inhale and brace your core, keeping a slight bend in your knees for stability. Press the barbell upward in a straight line until your arms are fully extended above your head. Ensure your head moves slightly back to allow the bar to pass, then bring your head back to neutral as the barbell reaches the top. Keep your wrists straight and aligned with your forearms. Lowering the Barbell: Exhale and slowly lower the barbell back to the starting position at shoulder height. Control the movement and avoid letting the barbell drop too quickly.",https://www.jefit.com/exercises/10/barbell-shoulder-press
Shoulders,dumbbell-front-raise,"Dumbbell Front Raise Shoulders / Dumbbell Steps : 1.) To begin this exercise; start off standing up straight holding dumbbells in each hand resting at your pelvis. 2.) Lift the dumbbells up and out so that they are extended in front of your shoulders, at your shoulder level, holding onto this position for a few seconds. 3.) Return back to the starting position. 4.) Repeat this exercise for as many repetitions as needed",https://www.jefit.com/exercises/413/dumbbell-front-raise
Shoulders,dumbbell-seated-arnold-press,"Dumbbell Seated Arnold Press Shoulders / Dumbbell The Dumbbell Seated Arnold Press is a variation of the traditional shoulder press that targets the deltoid muscles, with an emphasis on the anterior deltoids. It also engages the triceps and the upper chest. Here’s a step-by-step guide to performing it correctly: Starting Position: Begin with your arms bent, palms facing your body (like at the top of a bicep curl), and the dumbbells at shoulder level. Sit up straight with your chest out, core engaged, and back firmly pressed against the bench. Execution: Start the movement by pressing the dumbbells overhead. As you press, rotate your palms outward so that they face forward at the top of the movement. Fully extend your arms overhead, but don’t lock your elbows. Slowly reverse the movement by lowering the dumbbells back to the starting position, rotating your palms inward so they face your body again. Repeat and perform the desired number of repetitions.",https://www.jefit.com/exercises/25/dumbbell-seated-arnold-press
Shoulders,dumbbell-shoulder-press,"Dumbbell Shoulder Press Shoulders / Dumbbell Steps : 1.) Start off standing up straight with your feet shoulder width apart and your arms rested at your sides, holding dumbbells in each hand. 2.) Raise the dumbbells to head level so that your arms are creating a 90 degree angle. 3.) Slowly push the dumbbells up, by extending through the elbows, over your head, feeling a stretch in your shoulders. 4.) Hold for a count then return back to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/884/dumbbell-shoulder-press
Shoulders,barbell-upright-row,"Barbell Upright Row Shoulders / Barbell The barbell upright row is a great exercise for targeting the shoulders, specifically the deltoids and traps. Here’s how to perform it correctly: Setup: Load the barbell with the desired weight. Stand with your feet shoulder-width apart and the barbell on the floor in front of you. Starting Position: Bend at your hips and knees to grip the barbell with an overhand (pronated) grip, your hands slightly closer than shoulder-width apart. Lift the barbell to a standing position with your arms extended, keeping it close to your body. Your back should be straight, core engaged, and shoulders back. Executing the Row: Inhale and brace your core. Lift the barbell by driving your elbows up and to the sides, keeping the bar close to your body. Continue to lift until the barbell reaches your upper chest or just below your chin. Your elbows should be higher than your wrists at the top of the movement. Focus on lifting with your shoulders and traps rather than using your arms. Lowering the Barbell: Exhale and slowly lower the barbell back to the starting position with a controlled motion. Keep your core engaged and maintain good posture throughout the movement.",https://www.jefit.com/exercises/13/barbell-upright-row
Shoulders,machine-deltoid-raise,"Machine Deltoid Raise Shoulders / Strength Machine Steps : 1.) Start by sitting on a deltoid raise machine with your feet flat on the floor in front of you, your shoulders and forearms rested underneath the padding and hands grabbing the handles in front of you. 2.) Once in position slowly elevate your arms up towards the ceiling, feeling a stretch in your shoulder blades and hold for a count. 3.) Return back to the starting position. 4.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/1260/machine-deltoid-raise
Shoulders,dumbbell-seated-side-lateral-raise,Dumbbell Seated Side Lateral Raise Shoulders / Dumbbell Steps : 1.) With a dumbbell in each hand sit on a workout bench and keep your feet on the ground. 2.) Have your arms at your side and hold the dumbbells with palms facing inward. 3.) Lift each dumbbell straight out as if you are going to fly. 4.) Slowly bring back down to your sides while inhaling. 5.) Repeat for the desired amount of reps.,https://www.jefit.com/exercises/146/dumbbell-seated-side-lateral-raise
Shoulders,dumbbell-reverse-fly,Dumbbell Reverse Fly Shoulders / Dumbbell Steps : 1.) To begin this exercise; start off lying face down on an incline bench with a dumbbell in each hand rested on the floor in front of you. 2.) Then raise your arms so that they are parallel with your shoulders and hold onto this position for a few seconds. 3.) Make sure that you are squeezing both your shoulders and back throughout the motion. 4.) Return back to the starting position. 5.) Repeat this exercise for as many repetitions as needed,https://www.jefit.com/exercises/441/dumbbell-reverse-fly
Shoulders,dumbbell-bent-over-reverse-fly,Dumbbell Bent-Over Reverse Fly Shoulders / Dumbbell Steps : 1.) Start by standing up straight with your feet shoulder-width apart and holding a dumbbell in each hand at your side. 2.) Bend down so that your body is parallel with the floor and bring the weights in front of you to about knee level. 3.) Slowly extend your arms up and out so that the weights are at level with your head and squeeze your shoulders. 4.) Hold for a count then return back to the starting position. 5.) Repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/1108/dumbbell-bent-over-reverse-fly
Shoulders,smith-machine-shoulder-press,Smith Machine Shoulder Press Shoulders / Strength Machine Steps : 1.) To begin this exercise; start off by placing an incline bench underneath a smith machine and align the barbell at a height that you are able to reach the bar. 2.) Grab onto the barbell and lift the bar off from the rack with your palms facing forward and then lower the barbell until it is level with your chin. 3.) Push the barbell back to the starting position by squeezing your shoulders. 4.) Repeat this exercise for as many repetitions as needed.,https://www.jefit.com/exercises/447/smith-machine-shoulder-press
Shoulders,dumbbell-one-arm-front-raise,"Dumbbell One-Arm Front Raise Shoulders / Dumbbell The Dumbbell One-Arm Front Raise is an effective exercise for targeting the anterior deltoid, which is the front part of the shoulder. Here’s a step-by-step guide to performing the exercise correctly: Set Up: Stand with your feet shoulder-width apart, holding a dumbbell in one hand. Let your arm hang down in front of your body, palm facing toward your thigh. Starting Position: Maintain a straight back and engage your core for stability. Your shoulders should be relaxed, and your chest should be up. Executing the Raise: Keeping your arm straight, slowly lift the dumbbell directly in front of you until it is at shoulder height. Focus on using your shoulder muscles to lift the weight, rather than swinging the arm. Keep your wrist in a neutral position, neither flexing nor extending. End Position: At the top of the movement, your arm should be parallel to the floor, and the dumbbell should be at shoulder height. Pause briefly to feel the contraction in your anterior deltoid. Return to Starting Position: Lower the dumbbell back down in a controlled manner, returning to the starting position with your arm hanging straight down. Avoid letting the weight drop; maintain control throughout the descent.",https://www.jefit.com/exercises/29/dumbbell-one-arm-front-raise
Shoulders,cable-upright-row,"Cable Upright Row Shoulders / Strength Machine The cable upright row is an excellent exercise for targeting the shoulders and upper traps. Here's a step-by-step guide to performing the cable upright row correctly: Set Up the Machine: Attach the straight bar or rope attachment to the low pulley of the cable machine. Adjust the weight to a suitable level. Starting Position: Stand facing the cable machine with your feet shoulder-width apart. Grasp the bar with an overhand grip (palms facing your body), hands about shoulder-width apart. Stand straight with your chest up, shoulders back, and core engaged. Executing the Row: Pull the bar straight up towards your chin, leading with your elbows. Your elbows should flare out to the sides. Keep the bar close to your body as you lift. End Position: Lift the bar until your elbows are at or just above shoulder height. Your hands should be approximately at chest level. Hold the top position for a brief moment to maximize the contraction in your shoulder and upper trap muscles. Return to Starting Position: Slowly lower the bar back to the starting position, maintaining control of the weight throughout the movement.",https://www.jefit.com/exercises/23/cable-upright-row
Triceps,cable-tricep-pushdown-rope,"Cable Tricep Pushdown (Rope) Triceps / Strength Machine The rope triceps pushdown exercise uses a rope to target the triceps muscle for better definition and bigger arms. Steps : 1.) Start off standing in front of a cable machine, attaching a rope to the high pulley and grabbing the attachment with an overhand (palms down) grip. 2.) Keeping your abs drawn in, back straight and elbows in at your sides, push the rope down towards your thighs. 3.) As you push down towards your thighs, split the rope apart at the bottom and isolate the tricep muscle. 4.) Hold this position for a count and return back up to the starting position. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/159/cable-tricep-pushdown-rope
Triceps,cable-tricep-pushdown-v-bar,"Cable Tricep Pushdown (V-Bar) Triceps / Strength Machine The triceps pushdown v-bar exercise uses the v-shaped bar to target the tricep muscle and build bigger arms. Steps : 1.) Start by standing in front of a cable machine and attaching a v-bar attachment to a high pulley. 2.) Grab onto the v-bar with an overhand (palms facing down) grip, keeping your abs drawn in tightly and back straight as this will be your starting position. 3.) Making sure that you keep your elbows in at your sides and push the bar straight down towards your thighs, until you feel a stretch in your tricep muscle. 4.) Hold this position for a count, isolating the tricep and then return back to the start. 5.) Repeat for as many reps and sets as desired. Tips : 1.) You are able to place one foot in front of the other for a better stance.",https://www.jefit.com/exercises/149/cable-tricep-pushdown-v-bar
Triceps,dip,"Dip Triceps / Strength Machine Performing a bodyweight dip is an excellent way to build strength in the triceps, chest, and shoulders. Here’s how to do it correctly: Set Up: Position yourself between the parallel bars and grip them firmly with your hands, thumbs wrapped around the bars. Jump or step up so your arms are fully extended and supporting your body weight. Keep your arms straight and your legs crossed at the ankles if desired for stability. Starting Position: Maintain an upright posture with your chest up and shoulders back. Engage your core to keep your body stable. Executing the Dip: Lower your body by bending your elbows, keeping them close to your body. Lean slightly forward to engage your chest muscles more, or stay more upright to focus on your triceps. Continue lowering until your upper arms are parallel to the ground or your shoulders are just below your elbows. End Position: At the bottom of the movement, your elbows should be at about a 90-degree angle, and you should feel a stretch in your chest and triceps. Return to Starting Position: Push yourself back up by straightening your arms, bringing your body back to the starting position. Avoid locking your elbows at the top to keep tension on the muscles.",https://www.jefit.com/exercises/24/dip
Triceps,cable-rope-overhead-tricep-extension,"Cable Rope Overhead Tricep Extension Triceps / Strength Machine The cable rope overhead triceps extension exercise works the tricep muscle by reaching behind your neck and helping build stronger and bigger arms. Steps : 1.) Start by standing with your feet shoulder-width apart, keeping your back straight and abs tightly drawn in. 2.) Grab and hold onto a rope extension with both hands with your palms facing up and raise the rope over your head as this will be your starting position. 3.) Slowly lower the rope attachment in an arc motion behind your head, feeling a stretch and isolating your tricep muscles. 4.) Hold this position for a count, then slowly raise the rope back up to the start. 5.) Repeat for as many reps and sets as desired.",https://www.jefit.com/exercises/155/cable-rope-overhead-tricep-extension
Triceps,dumbbell-tricep-extension,"Dumbbell Tricep Extension Triceps / Dumbbell The dumbbell standing triceps extension works the tricep muscles by extending your arms behind your neck. Steps : 1.) Start by standing with your feet shoulder width apart, keeping your back straight and your abs drawn in. 2.) Hold a dumbbell in both hands, with your palms facing up. 3.) Raise the dumbbell over your head and slowly lower the dumbbell in an arc behind your head and hold for a count. 4.) Slowly raise the dumbbell back up to the starting position.",https://www.jefit.com/exercises/247/dumbbell-tricep-extension
Triceps,barbell-bench-press-close-grip,"Barbell Bench Press (Close Grip) Triceps / Barbell The close-grip barbell bench press is an excellent exercise for targeting the triceps, as well as the chest and shoulders. Here's a step-by-step guide on how to perform it correctly: Setup: Load the barbell with an appropriate amount of weight for your fitness level. Use safety clips to secure the weights. Lie down on the flat bench with your feet flat on the ground and your head, shoulders, and buttocks firmly pressed against the bench. Hand Placement: Grip the barbell with your hands closer than shoulder-width apart, around 6-12 inches (15-30 cm) apart. Ensure your thumbs are wrapped around the bar for safety. Starting Position: Unrack the barbell by straightening your arms and moving the barbell over your chest. Your arms should be perpendicular to the floor. Keep your wrists straight and directly over your elbows to maintain proper alignment and reduce strain. Lowering the Barbell: Inhale deeply and lower the barbell slowly and under control to your lower chest or upper abdomen. Your elbows should stay close to your body, not flaring out. Lower the bar until it lightly touches your chest or is just above it. Do not bounce the bar off your chest. Pressing the Barbell: Exhale and press the barbell back up to the starting position by fully extending your arms. Focus on engaging your triceps during the lift. Keep your elbows close to your body throughout the movement to maximize tricep activation.",https://www.jefit.com/exercises/4/barbell-bench-press-close-grip
Triceps,machine-tricep-extension,Machine Tricep Extension Triceps / Strength Machine The machine triceps extension exercise uses a machine to insure proper range of motion and targeting of the tricep muscle Steps : 1.) Start off by adjusting the seat height of the machine so your upper arms and elbows lie flat on the pad. 2.) With your arms fully extended grasp the handles and pull them towards your body. 3.) Hold for a moment and then slowly return to the starting position. 4.) Repeat for as many reps and sets as desired.,https://www.jefit.com/exercises/253/machine-tricep-extension
